Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Rating,Sales_Calculated,Sales_Mismatch,Profit_Mismatch,Sales_Outlier,Profit_Outlier,Order_Year,Order_Month,Order_Month_Name,Order_Weekday,Profit_Margin_%
ORD1779,2024-07-15,C0779,Suresh Menon,Female,62,Madurai,South,Personal Care,Toothpaste,2,172,5,326.8,261.02,65.78,Card,3,326.8,False,False,False,False,2024,7,Jul,Monday,20.13
ORD1811,2024-07-15,C0811,Deepa Reddy,Male,32,Chennai,South,Dairy,Milk 1L,7,53,0,371.0,253.87,117.13,UPI,2,371.0,False,False,False,False,2024,7,Jul,Monday,31.57
ORD1822,2024-07-16,C0822,Swathi Krishnan,Male,58,Kochi,South,Vegetables,Tomato 1Kg,1,91,15,77.35,47.76,29.59,UPI,2,77.35,False,False,False,False,2024,7,Jul,Tuesday,38.25
ORD1322,2024-07-16,C0322,Prakash Raj,Male,20,Madurai,South,Grocery,Wheat Flour 10Kg,8,202,5,1535.2,1294.24,240.96,Card,1,1535.2,False,False,False,False,2024,7,Jul,Tuesday,15.7
ORD1065,2024-07-17,C0065,Hari Krishnan,Female,32,Delhi,North,Fruits,Orange 1Kg,9,636,10,5151.6,4353.76,797.84,Card,2,5151.6,False,False,False,False,2024,7,Jul,Wednesday,15.49
ORD1125,2024-07-17,C0125,Harini Mohan,Female,40,Madurai,South,Vegetables,Tomato 1Kg,9,673,0,6057.0,4437.67,1619.33,Cash,2,6057.0,False,False,False,False,2024,7,Jul,Wednesday,26.73
ORD1856,2024-07-18,C0856,Ravi Sharma,Female,24,Hyderabad,East,Vegetables,Potato 2Kg,2,565,10,1017.0,681.99,335.01,UPI,3,1017.0,False,False,False,False,2024,7,Jul,Thursday,32.94
ORD1174,2024-07-18,C0174,Harini Nair,Female,53,Bangalore,West,Vegetables,Potato 2Kg,1,435,0,435.0,323.02,111.98,Card,1,435.0,False,False,False,False,2024,7,Jul,Thursday,25.74
ORD1217,2024-07-19,C0217,Vignesh Gupta,Female,32,Mumbai,West,Grocery,Sugar 5Kg,10,618,15,5253.0,3539.46,1713.54,Card,5,5253.0,False,False,False,False,2024,7,Jul,Friday,32.62
ORD1002,2024-07-22,C0002,Arun Gupta,Female,32,Trichy,South,Grocery,Rice 5Kg,4,542,20,1734.4,1052.15,682.25,Card,5,1734.4,False,False,False,False,2024,7,Jul,Monday,39.34
ORD1776,2024-07-22,C0776,Pooja Sharma,Male,36,Trichy,South,Fruits,Banana Dozen,10,393,0,3930.0,3316.24,613.76,UPI,2,3930.0,False,False,False,False,2024,7,Jul,Monday,15.62
ORD1189,2024-07-23,C0189,Prakash Mohan,Female,38,Mumbai,West,Snacks,Biscuits Pack,3,441,15,1124.55,808.96,315.59,Card,1,1124.55,False,False,False,False,2024,7,Jul,Tuesday,28.06
ORD1150,2024-07-23,C0150,Divya Raj,Male,38,Kochi,South,Snacks,Biscuits Pack,1,325,5,308.75,188.63,120.12,Card,5,308.75,False,False,False,False,2024,7,Jul,Tuesday,38.91
ORD1330,2024-07-24,C0330,Ravi Yadav,Male,33,Mumbai,West,Personal Care,Shampoo,10,54,5,513.0,332.52,180.48,UPI,4,513.0,False,False,False,False,2024,7,Jul,Wednesday,35.18
ORD1937,2024-07-25,C0937,Prakash Menon,Male,33,Trichy,South,Beverages,Coffee Powder,10,36,10,324.0,209.61,114.39,Card,1,324.0,False,False,False,False,2024,7,Jul,Thursday,35.31
ORD1902,2024-07-25,C0902,Meena Babu,Male,20,Mumbai,West,Beverages,Coffee Powder,10,376,10,3384.0,2644.05,739.95,UPI,2,3384.0,False,False,False,False,2024,7,Jul,Thursday,21.87
ORD1305,2024-07-25,C0305,Vignesh Singh,Male,39,Mumbai,West,Dairy,Milk 1L,8,25,10,180.0,149.31,30.69,Cash,2,180.0,False,False,False,False,2024,7,Jul,Thursday,17.05
ORD1388,2024-07-29,C0388,Sanjay Raj,Female,59,Pune,West,Beverages,Tea Powder,4,726,15,2468.4,1996.73,471.67,UPI,2,2468.4,False,False,False,False,2024,7,Jul,Monday,19.11
ORD1547,2024-07-29,C0547,Sanjay Gupta,Female,37,Salem,South,Household,Cleaner,7,655,20,3668.0,2610.85,1057.15,Cash,3,3668.0,False,False,False,False,2024,7,Jul,Monday,28.82
ORD1501,2024-07-30,C0501,Nisha Yadav,Male,55,Salem,South,Snacks,Chips Pack,10,362,15,3077.0,2263.31,813.69,Cash,2,3077.0,False,False,False,False,2024,7,Jul,Tuesday,26.44
ORD1603,2024-07-31,C0603,Kavya Das,Male,57,Hyderabad,East,Grocery,Sugar 5Kg,5,739,20,2956.0,2174.46,781.54,Card,1,2956.0,False,False,False,False,2024,7,Jul,Wednesday,26.44
ORD1292,2024-07-31,C0292,Lakshmi Kumar,Female,37,Bangalore,West,Household,Mop Set,7,148,20,828.8,571.52,257.28,Card,3,828.8,False,False,False,False,2024,7,Jul,Wednesday,31.04
ORD1474,2024-08-01,C0474,Divya Iyer,Female,23,Bangalore,West,Fruits,Apple 1Kg,4,645,0,2580.0,1556.44,1023.56,Card,1,2580.0,False,False,False,False,2024,8,Aug,Thursday,39.67
ORD1521,2024-08-02,C0521,Karthik Singh,Male,57,Madurai,South,Household,Detergent,5,362,20,1448.0,1018.58,429.42,UPI,1,1448.0,False,False,False,False,2024,8,Aug,Friday,29.66
ORD1658,2024-08-02,C0658,Harini Babu,Female,22,Salem,South,Beverages,Juice Pack,2,605,20,968.0,695.81,272.19,Cash,3,968.0,False,False,False,False,2024,8,Aug,Friday,28.12
ORD1493,2024-08-02,C0493,Aakash Raj,Male,31,Madurai,South,Grocery,Sugar 5Kg,5,485,15,2061.25,1248.47,812.78,Cash,5,2061.25,False,False,False,False,2024,8,Aug,Friday,39.43
ORD1834,2024-08-02,C0834,Meena Singh,Female,62,Pune,West,Beverages,Coffee Powder,10,377,5,3581.5,2389.77,1191.73,Card,1,3581.5,False,False,False,False,2024,8,Aug,Friday,33.27
ORD1439,2024-08-03,C0439,Rahul Krishnan,Female,62,Delhi,North,Fruits,Banana Dozen,6,399,5,2274.3,1648.17,626.13,Card,3,2274.3,False,False,False,False,2024,8,Aug,Saturday,27.53
ORD1962,2024-08-04,C0962,Pooja Paul,Male,47,Mumbai,West,Beverages,Soft Drink,10,58,10,522.0,424.35,97.65,Cash,4,522.0,False,False,False,False,2024,8,Aug,Sunday,18.71
ORD1120,2024-08-04,C0120,Meena Singh,Male,34,Hyderabad,East,Grocery,Wheat Flour 10Kg,10,81,0,810.0,527.4,282.6,Card,3,810.0,False,False,False,False,2024,8,Aug,Sunday,34.89
ORD1774,2024-08-06,C0774,Vijay Joseph,Male,48,Pune,West,Dairy,Milk 1L,4,734,5,2789.2,1998.84,790.36,Cash,3,2789.2,False,False,False,False,2024,8,Aug,Tuesday,28.34
ORD1333,2024-08-07,C0333,Pooja Verma,Male,59,Hyderabad,East,Fruits,Apple 1Kg,1,191,20,152.8,121.47,31.33,UPI,2,152.8,False,False,False,False,2024,8,Aug,Wednesday,20.5
ORD1243,2024-08-14,C0243,Arun Nair,Female,41,Mumbai,West,Fruits,Apple 1Kg,9,596,20,4291.2,3312.45,978.75,Card,4,4291.2,False,False,False,False,2024,8,Aug,Wednesday,22.81
ORD1598,2024-08-15,C0598,Suresh Reddy,Male,54,Hyderabad,East,Fruits,Apple 1Kg,4,278,10,1000.8,709.13,291.67,UPI,4,1000.8,False,False,False,False,2024,8,Aug,Thursday,29.14
ORD1295,2024-08-15,C0295,Aarthi Menon,Male,30,Kochi,South,Dairy,Milk 1L,2,168,0,336.0,202.6,133.4,Card,3,336.0,False,False,False,False,2024,8,Aug,Thursday,39.7
ORD1141,2024-08-15,C0141,Pooja Mohan,Female,40,Mumbai,West,Fruits,Banana Dozen,3,472,0,1416.0,1184.63,231.37,UPI,4,1416.0,False,False,False,False,2024,8,Aug,Thursday,16.34
ORD1423,2024-08-15,C0423,Pooja Yadav,Female,23,Kochi,South,Beverages,Tea Powder,10,470,0,4700.0,2895.29,1804.71,Cash,1,4700.0,False,False,False,True,2024,8,Aug,Thursday,38.4
ORD1349,2024-08-17,C0349,Swathi Mohan,Male,31,Bangalore,West,Vegetables,Potato 2Kg,4,193,15,656.2,396.86,259.34,Cash,1,656.2,False,False,False,False,2024,8,Aug,Saturday,39.52
ORD1255,2024-08-18,C0255,Nisha Kumar,Female,28,Delhi,North,Snacks,Biscuits Pack,1,250,10,225.0,136.84,88.16,Card,5,225.0,False,False,False,False,2024,8,Aug,Sunday,39.18
ORD1453,2024-08-20,C0453,Karthik Das,Male,46,Pune,West,Personal Care,Toothpaste,9,342,10,2770.2,1995.69,774.51,Card,3,2770.2,False,False,False,False,2024,8,Aug,Tuesday,27.96
ORD1413,2024-08-23,C0413,Deepa Rao,Female,42,Pune,West,Fruits,Apple 1Kg,6,489,20,2347.2,1754.88,592.32,UPI,1,2347.2,False,False,False,False,2024,8,Aug,Friday,25.24
ORD1247,2024-08-25,C0247,Manoj Nair,Female,58,Coimbatore,South,Snacks,Namkeen,6,598,15,3049.8,2560.66,489.14,UPI,2,3049.8,False,False,False,False,2024,8,Aug,Sunday,16.04
ORD1523,2024-08-26,C0523,Aarthi Menon,Female,30,Pune,West,Household,Cleaner,8,529,5,4020.4,3300.41,719.99,UPI,1,4020.4,False,False,False,False,2024,8,Aug,Monday,17.91
ORD1817,2024-08-26,C0817,Aarthi Reddy,Male,32,Delhi,North,Vegetables,Tomato 1Kg,10,484,15,4114.0,2993.99,1120.01,UPI,5,4114.0,False,False,False,False,2024,8,Aug,Monday,27.22
ORD1767,2024-08-26,C0767,Manoj Nair,Male,47,Hyderabad,East,Grocery,Sugar 5Kg,7,123,20,688.8,542.77,146.03,Card,4,688.8,False,False,False,False,2024,8,Aug,Monday,21.2
ORD1207,2024-08-27,C0207,Manoj Patel,Male,21,Delhi,North,Grocery,Cooking Oil 1L,1,275,0,275.0,192.66,82.34,UPI,5,275.0,False,False,False,False,2024,8,Aug,Tuesday,29.94
ORD1592,2024-08-28,C0592,Suresh Gupta,Female,55,Chennai,South,Snacks,Biscuits Pack,8,552,0,4416.0,2727.83,1688.17,Cash,3,4416.0,False,False,False,False,2024,8,Aug,Wednesday,38.23
ORD1042,2024-08-28,C0042,Sneha Gupta,Female,32,Mumbai,West,Beverages,Juice Pack,10,368,0,3680.0,2960.95,719.05,UPI,2,3680.0,False,False,False,False,2024,8,Aug,Wednesday,19.54
ORD1102,2024-08-29,C0102,Vignesh Sharma,Female,24,Chennai,South,Personal Care,Soap Pack,6,247,15,1259.7,895.87,363.83,Cash,3,1259.7,False,False,False,False,2024,8,Aug,Thursday,28.88
ORD1667,2024-08-29,C0667,Sneha Rao,Female,31,Bangalore,West,Beverages,Juice Pack,10,779,15,6621.5,5306.87,1314.63,UPI,1,6621.5,False,False,True,False,2024,8,Aug,Thursday,19.85
ORD1321,2024-08-29,C0321,Aarthi Yadav,Female,37,Mumbai,West,Grocery,Cooking Oil 1L,7,573,15,3409.35,2533.76,875.59,UPI,4,3409.35,False,False,False,False,2024,8,Aug,Thursday,25.68
ORD1892,2024-08-30,C0892,Meena Babu,Male,61,Coimbatore,South,Grocery,Wheat Flour 10Kg,6,537,0,3222.0,2551.33,670.67,Card,4,3222.0,False,False,False,False,2024,8,Aug,Friday,20.82
ORD1554,2024-08-30,C0554,Swathi Verma,Female,44,Delhi,North,Snacks,Chips Pack,1,616,15,523.6,425.01,98.59,Cash,5,523.6,False,False,False,False,2024,8,Aug,Friday,18.83
ORD1778,2024-09-02,C0778,Sanjay Krishnan,Female,41,Pune,West,Snacks,Chips Pack,2,371,5,704.9,476.7,228.2,Cash,2,704.9,False,False,False,False,2024,9,Sep,Monday,32.37
ORD1172,2024-09-03,C0172,Anitha Raj,Male,55,Chennai,South,Fruits,Banana Dozen,2,427,20,683.2,488.01,195.19,Card,1,683.2,False,False,False,False,2024,9,Sep,Tuesday,28.57
ORD1992,2024-09-03,C0992,Aarthi Nair,Female,60,Hyderabad,East,Snacks,Namkeen,8,709,0,5672.0,4143.06,1528.94,Card,3,5672.0,False,False,False,False,2024,9,Sep,Tuesday,26.96
ORD1227,2024-09-03,C0227,Vignesh Krishnan,Female,61,Coimbatore,South,Dairy,Yogurt Pack,7,103,10,648.9,415.69,233.21,Cash,3,648.9,False,False,False,False,2024,9,Sep,Tuesday,35.94
ORD1146,2024-09-03,C0146,Swathi Nair,Female,29,Coimbatore,South,Dairy,Yogurt Pack,5,464,0,2320.0,1748.59,571.41,Cash,1,2320.0,False,False,False,False,2024,9,Sep,Tuesday,24.63
ORD1433,2024-09-04,C0433,Nisha Kannan,Female,31,Pune,West,Fruits,Apple 1Kg,4,535,5,2033.0,1339.17,693.83,UPI,2,2033.0,False,False,False,False,2024,9,Sep,Wednesday,34.13
ORD1465,2024-09-05,C0465,Divya Iyer,Male,20,Coimbatore,South,Vegetables,Tomato 1Kg,5,623,0,3115.0,2177.24,937.76,Cash,4,3115.0,False,False,False,False,2024,9,Sep,Thursday,30.1
ORD1062,2024-09-06,C0062,Lakshmi Gupta,Female,60,Chennai,South,Household,Mop Set,2,326,5,619.4,434.26,185.14,Cash,3,619.4,False,False,False,False,2024,9,Sep,Friday,29.89
ORD1517,2024-09-07,C0517,Keerthana Das,Female,57,Hyderabad,East,Household,Mop Set,8,106,20,678.4,508.82,169.58,Cash,5,678.4,False,False,False,False,2024,9,Sep,Saturday,25.0
ORD1184,2024-09-09,C0184,Ajay Gupta,Female,53,Pune,West,Vegetables,Onion 1Kg,5,649,15,2758.25,1787.53,970.72,Card,2,2758.25,False,False,False,False,2024,9,Sep,Monday,35.19
ORD1016,2024-09-10,C0016,Sanjay Nair,Male,22,Pune,West,Fruits,Banana Dozen,6,473,20,2270.4,1618.5,651.9,Card,1,2270.4,False,False,False,False,2024,9,Sep,Tuesday,28.71
ORD1205,2024-09-10,C0205,Kavya Patel,Female,40,Mumbai,West,Household,Cleaner,7,569,15,3385.55,2728.21,657.34,UPI,3,3385.55,False,False,False,False,2024,9,Sep,Tuesday,19.42
ORD1046,2024-09-10,C0046,Anitha Kannan,Female,51,Kochi,South,Personal Care,Toothpaste,3,786,15,2004.3,1428.1,576.2,Card,2,2004.3,False,False,False,False,2024,9,Sep,Tuesday,28.75
ORD1194,2024-09-11,C0194,Lakshmi Iyer,Male,34,Pune,West,Beverages,Soft Drink,2,214,5,406.6,292.49,114.11,Card,2,406.6,False,False,False,False,2024,9,Sep,Wednesday,28.06
ORD1462,2024-09-11,C0462,Rohit Kannan,Female,46,Trichy,South,Household,Detergent,5,415,0,2075.0,1308.27,766.73,UPI,1,2075.0,False,False,False,False,2024,9,Sep,Wednesday,36.95
ORD1574,2024-09-13,C0574,Ravi Verma,Female,19,Salem,South,Beverages,Soft Drink,2,60,0,120.0,74.11,45.89,Card,2,120.0,False,False,False,False,2024,9,Sep,Friday,38.24
ORD1977,2024-09-13,C0977,Kavya Nair,Male,30,Kochi,South,Fruits,Banana Dozen,7,549,15,3266.55,2713.15,553.4,Cash,3,3266.55,False,False,False,False,2024,9,Sep,Friday,16.94
ORD1389,2024-09-14,C0389,Sanjay Kumar,Male,54,Bangalore,West,Grocery,Cooking Oil 1L,1,114,0,114.0,69.95,44.05,UPI,3,114.0,False,False,False,False,2024,9,Sep,Saturday,38.64
ORD1659,2024-09-14,C0659,Ravi Singh,Female,60,Pune,West,Fruits,Banana Dozen,9,345,5,2949.75,2075.38,874.37,Cash,2,2949.75,False,False,False,False,2024,9,Sep,Saturday,29.64
ORD1379,2024-09-14,C0379,Ajay Iyer,Male,57,Hyderabad,East,Personal Care,Soap Pack,6,590,0,3540.0,2135.47,1404.53,Card,2,3540.0,False,False,False,False,2024,9,Sep,Saturday,39.68
ORD1351,2024-09-15,C0351,Swathi Raj,Female,62,Madurai,South,Grocery,Rice 5Kg,7,479,15,2850.05,1798.09,1051.96,UPI,2,2850.05,False,False,False,False,2024,9,Sep,Sunday,36.91
ORD1626,2024-09-21,C0626,Divya Yadav,Female,62,Delhi,North,Household,Detergent,6,620,15,3162.0,2344.29,817.71,UPI,3,3162.0,False,False,False,False,2024,9,Sep,Saturday,25.86
ORD1933,2024-09-21,C0933,Deepa Das,Female,63,Hyderabad,East,Snacks,Biscuits Pack,7,721,15,4289.95,3168.3,1121.65,UPI,4,4289.95,False,False,False,False,2024,9,Sep,Saturday,26.15
ORD1438,2024-09-22,C0438,Anitha Verma,Male,53,Delhi,North,Dairy,Cheese,2,358,10,644.4,485.36,159.04,Card,2,644.4,False,False,False,False,2024,9,Sep,Sunday,24.68
ORD1522,2024-09-22,C0522,Shalini Gupta,Female,26,Delhi,North,Beverages,Soft Drink,5,462,20,1848.0,1500.48,347.52,Cash,5,1848.0,False,False,False,False,2024,9,Sep,Sunday,18.81
ORD1611,2024-09-23,C0611,Hari Kannan,Male,48,Salem,South,Household,Mop Set,10,160,10,1440.0,925.83,514.17,Card,3,1440.0,False,False,False,False,2024,9,Sep,Monday,35.71
ORD1613,2024-09-23,C0613,Harini Iyer,Female,29,Madurai,South,Snacks,Biscuits Pack,1,349,20,279.2,176.35,102.85,UPI,5,279.2,False,False,False,False,2024,9,Sep,Monday,36.84
ORD1337,2024-09-24,C0337,Sanjay Yadav,Female,30,Bangalore,West,Household,Detergent,5,680,10,3060.0,2495.04,564.96,UPI,5,3060.0,False,False,False,False,2024,9,Sep,Tuesday,18.46
ORD1319,2024-09-26,C0319,Sanjay Joseph,Female,47,Bangalore,West,Personal Care,Shampoo,7,403,5,2679.95,1906.63,773.32,Card,2,2679.95,False,False,False,False,2024,9,Sep,Thursday,28.86
ORD1353,2024-09-26,C0353,Hari Menon,Male,40,Madurai,South,Beverages,Juice Pack,2,534,5,1014.6,763.23,251.37,Cash,4,1014.6,False,False,False,False,2024,9,Sep,Thursday,24.78
ORD1106,2024-09-28,C0106,Lakshmi Nair,Male,26,Bangalore,West,Snacks,Biscuits Pack,4,627,10,2257.2,1363.23,893.97,Cash,4,2257.2,False,False,False,False,2024,9,Sep,Saturday,39.61
ORD1087,2024-09-28,C0087,Harini Das,Female,57,Pune,West,Snacks,Chips Pack,3,101,15,257.55,204.85,52.7,Cash,4,257.55,False,False,False,False,2024,9,Sep,Saturday,20.46
ORD1998,2024-09-28,C0998,Nisha Rao,Male,53,Chennai,South,Snacks,Chips Pack,8,702,20,4492.8,3204.09,1288.71,UPI,3,4492.8,False,False,False,False,2024,9,Sep,Saturday,28.68
ORD1475,2024-09-29,C0475,Kavya Singh,Male,64,Hyderabad,East,Vegetables,Onion 1Kg,6,750,0,4500.0,3626.6,873.4,UPI,3,4500.0,False,False,False,False,2024,9,Sep,Sunday,19.41
ORD1006,2024-09-30,C0006,Karthik Menon,Male,56,Bangalore,West,Household,Cleaner,3,404,10,1090.8,711.61,379.19,Cash,2,1090.8,False,False,False,False,2024,9,Sep,Monday,34.76
ORD1877,2024-09-30,C0877,Sanjay Gupta,Male,64,Pune,West,Grocery,Wheat Flour 10Kg,3,171,15,436.05,323.5,112.55,Cash,3,436.05,False,False,False,False,2024,9,Sep,Monday,25.81
ORD1897,2024-10-02,C0897,Aarthi Paul,Female,35,Mumbai,West,Household,Detergent,7,684,0,4788.0,3237.04,1550.96,Card,4,4788.0,False,False,False,False,2024,10,Oct,Wednesday,32.39
ORD1871,2024-10-02,C0871,Sneha Das,Male,63,Hyderabad,East,Fruits,Orange 1Kg,3,573,5,1633.05,1008.64,624.41,Card,5,1633.05,False,False,False,False,2024,10,Oct,Wednesday,38.24
ORD1595,2024-10-03,C0595,Prakash Rao,Male,39,Bangalore,West,Snacks,Chips Pack,3,493,5,1405.05,1065.04,340.01,UPI,1,1405.05,False,False,False,False,2024,10,Oct,Thursday,24.2
ORD1530,2024-10-05,C0530,Karthik Raj,Female,23,Madurai,South,Snacks,Namkeen,5,747,10,3361.5,2613.43,748.07,Card,2,3361.5,False,False,False,False,2024,10,Oct,Saturday,22.25
ORD1185,2024-10-07,C0185,Rahul Mohan,Female,25,Trichy,South,Fruits,Banana Dozen,8,349,15,2373.2,1630.86,742.34,Cash,5,2373.2,False,False,False,False,2024,10,Oct,Monday,31.28
ORD1469,2024-10-08,C0469,Rahul Iyer,Male,22,Coimbatore,South,Dairy,Yogurt Pack,9,381,10,3086.1,2416.73,669.37,Cash,2,3086.1,False,False,False,False,2024,10,Oct,Tuesday,21.69
ORD1560,2024-10-08,C0560,Ajay Joseph,Female,18,Madurai,South,Snacks,Namkeen,5,283,5,1344.25,1013.5,330.75,Cash,1,1344.25,False,False,False,False,2024,10,Oct,Tuesday,24.6
ORD1571,2024-10-10,C0571,Prakash Joseph,Female,62,Pune,West,Fruits,Banana Dozen,2,679,15,1154.3,958.85,195.45,Cash,3,1154.3,False,False,False,False,2024,10,Oct,Thursday,16.93
ORD1030,2024-10-10,C0030,Kavya Paul,Male,18,Kochi,South,Fruits,Orange 1Kg,5,77,0,385.0,292.05,92.95,Card,2,385.0,False,False,False,False,2024,10,Oct,Thursday,24.14
ORD1983,2024-10-11,C0983,Harini Patel,Male,54,Delhi,North,Personal Care,Soap Pack,4,564,5,2143.2,1341.06,802.14,Cash,4,2143.2,False,False,False,False,2024,10,Oct,Friday,37.43
ORD1814,2024-10-12,C0814,Vignesh Sharma,Female,20,Trichy,South,Grocery,Cooking Oil 1L,8,250,0,2000.0,1528.98,471.02,UPI,2,2000.0,False,False,False,False,2024,10,Oct,Saturday,23.55
ORD1842,2024-10-13,C0842,Manoj Das,Male,41,Coimbatore,South,Personal Care,Toothpaste,1,641,0,641.0,523.86,117.14,Card,5,641.0,False,False,False,False,2024,10,Oct,Sunday,18.27
ORD1910,2024-10-13,C0910,Suresh Yadav,Male,34,Chennai,South,Fruits,Banana Dozen,1,389,5,369.55,289.22,80.33,UPI,5,369.55,False,False,False,False,2024,10,Oct,Sunday,21.74
ORD1847,2024-10-14,C0847,Karthik Reddy,Male,64,Hyderabad,East,Beverages,Coffee Powder,1,189,10,170.1,140.45,29.65,Card,4,170.1,False,False,False,False,2024,10,Oct,Monday,17.43
ORD1920,2024-10-15,C0920,Sanjay Menon,Female,22,Coimbatore,South,Beverages,Soft Drink,2,254,0,508.0,426.27,81.73,Cash,3,508.0,False,False,False,False,2024,10,Oct,Tuesday,16.09
ORD1029,2024-10-15,C0029,Karthik Rao,Male,63,Salem,South,Beverages,Tea Powder,2,134,20,214.4,136.97,77.43,Card,2,214.4,False,False,False,False,2024,10,Oct,Tuesday,36.11
ORD1083,2024-10-16,C0083,Prakash Kumar,Female,55,Hyderabad,East,Beverages,Juice Pack,6,544,10,2937.6,2365.17,572.43,Cash,4,2937.6,False,False,False,False,2024,10,Oct,Wednesday,19.49
ORD1971,2024-10-16,C0971,Hari Mohan,Female,29,Madurai,South,Grocery,Rice 5Kg,8,635,0,5080.0,3183.99,1896.01,UPI,1,5080.0,False,False,False,True,2024,10,Oct,Wednesday,37.32
ORD1694,2024-10-16,C0694,Priya Menon,Female,21,Delhi,North,Household,Mop Set,3,241,0,723.0,578.68,144.32,Cash,1,723.0,False,False,False,False,2024,10,Oct,Wednesday,19.96
ORD1132,2024-10-16,C0132,Nisha Verma,Female,44,Mumbai,West,Household,Cleaner,10,187,10,1683.0,1166.68,516.32,Card,5,1683.0,False,False,False,False,2024,10,Oct,Wednesday,30.68
ORD1133,2024-10-17,C0133,Aarthi Joseph,Female,64,Madurai,South,Grocery,Sugar 5Kg,6,121,20,580.8,446.98,133.82,Cash,5,580.8,False,False,False,False,2024,10,Oct,Thursday,23.04
ORD1119,2024-10-17,C0119,Lakshmi Singh,Female,51,Trichy,South,Personal Care,Soap Pack,9,141,10,1142.1,808.01,334.09,Cash,3,1142.1,False,False,False,False,2024,10,Oct,Thursday,29.25
ORD1960,2024-10-18,C0960,Sneha Babu,Female,58,Mumbai,West,Vegetables,Tomato 1Kg,10,191,20,1528.0,1083.3,444.7,Card,5,1528.0,False,False,False,False,2024,10,Oct,Friday,29.1
ORD1880,2024-10-19,C0880,Keerthana Joseph,Female,18,Madurai,South,Beverages,Tea Powder,3,614,0,1842.0,1144.15,697.85,Card,5,1842.0,False,False,False,False,2024,10,Oct,Saturday,37.89
ORD1510,2024-10-19,C0510,Aakash Iyer,Female,28,Salem,South,Grocery,Wheat Flour 10Kg,8,432,10,3110.4,2467.85,642.55,Card,3,3110.4,False,False,False,False,2024,10,Oct,Saturday,20.66
ORD1945,2024-10-20,C0945,Aarthi Mohan,Female,44,Coimbatore,South,Household,Cleaner,2,607,15,1031.9,629.35,402.55,Cash,2,1031.9,False,False,False,False,2024,10,Oct,Sunday,39.01
ORD1820,2024-10-22,C0820,Lakshmi Mohan,Male,32,Pune,West,Fruits,Banana Dozen,1,558,15,474.3,361.42,112.88,Cash,3,474.3,False,False,False,False,2024,10,Oct,Tuesday,23.8
ORD1160,2024-10-24,C0160,Manoj Kannan,Female,28,Pune,West,Beverages,Juice Pack,6,751,0,4506.0,3323.17,1182.83,Cash,2,4506.0,False,False,False,False,2024,10,Oct,Thursday,26.25
ORD1559,2024-10-25,C0559,Harini Nair,Male,36,Delhi,North,Grocery,Cooking Oil 1L,3,611,0,1833.0,1400.56,432.44,Card,1,1833.0,False,False,False,False,2024,10,Oct,Friday,23.59
ORD1384,2024-10-27,C0384,Keerthana Kumar,Male,57,Bangalore,West,Personal Care,Shampoo,4,243,10,874.8,597.28,277.52,Cash,4,874.8,False,False,False,False,2024,10,Oct,Sunday,31.72
ORD1713,2024-10-27,C0713,Aarthi Babu,Female,44,Pune,West,Dairy,Yogurt Pack,6,641,15,3269.1,2068.65,1200.45,Cash,3,3269.1,False,False,False,False,2024,10,Oct,Sunday,36.72
ORD1852,2024-10-30,C0852,Ajay Nair,Male,49,Hyderabad,East,Dairy,Milk 1L,1,576,15,489.6,332.43,157.17,Cash,4,489.6,False,False,False,False,2024,10,Oct,Wednesday,32.1
ORD1953,2024-10-31,C0953,Deepa Das,Male,30,Chennai,South,Fruits,Apple 1Kg,2,463,10,833.4,700.76,132.64,Card,4,833.4,False,False,False,False,2024,10,Oct,Thursday,15.92
ORD1656,2024-11-02,C0656,Anitha Nair,Female,45,Bangalore,West,Beverages,Tea Powder,8,539,10,3880.8,2490.14,1390.66,UPI,4,3880.8,False,False,False,False,2024,11,Nov,Saturday,35.83
ORD1826,2024-11-03,C0826,Kavya Krishnan,Male,53,Chennai,South,Snacks,Chips Pack,7,462,0,3234.0,2553.94,680.06,Cash,2,3234.0,False,False,False,False,2024,11,Nov,Sunday,21.03
ORD1661,2024-11-03,C0661,Vijay Singh,Female,44,Kochi,South,Dairy,Cheese,3,271,5,772.35,607.54,164.81,Card,1,772.35,False,False,False,False,2024,11,Nov,Sunday,21.34
ORD1442,2024-11-03,C0442,Dinesh Paul,Female,53,Pune,West,Household,Detergent,9,571,10,4625.1,3683.12,941.98,Cash,1,4625.1,False,False,False,False,2024,11,Nov,Sunday,20.37
ORD1040,2024-11-04,C0040,Anitha Krishnan,Female,53,Hyderabad,East,Snacks,Biscuits Pack,7,718,5,4774.7,3599.54,1175.16,UPI,3,4774.7,False,False,False,False,2024,11,Nov,Monday,24.61
ORD1707,2024-11-04,C0707,Aarthi Patel,Female,27,Trichy,South,Snacks,Namkeen,7,666,20,3729.6,2415.77,1313.83,Card,4,3729.6,False,False,False,False,2024,11,Nov,Monday,35.23
ORD1327,2024-11-06,C0327,Sneha Yadav,Female,35,Kochi,South,Dairy,Milk 1L,5,406,0,2030.0,1389.47,640.53,Card,1,2030.0,False,False,False,False,2024,11,Nov,Wednesday,31.55
